4K频道,#genre#
海南卫视,http://61.184.46.85:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://106.86.155.27:20001/rtp/235.254.198.44:1452
海南卫视,http://115.171.216.58:4000/rtp/225.1.8.158:8304
海南卫视,http://123.168.95.21:4000/udp/239.21.2.14:5002
海南卫视,http://113.120.46.146:8123/udp/239.21.2.14:5002
海南卫视,http://180.165.1.43:9898/rtp/239.45.1.81:5140
海南卫视,http://1.180.2.93:9901/tsfile/live/1033_1.m3u8
海南卫视,http://114.107.46.94:8188/rtp/238.1.79.49:4504
海南卫视,http://106.59.3.88:55555/udp/239.200.201.159:8408
海南卫视,http://61.176.24.78:40001/rtp/232.0.0.26:1234
海南卫视,http://182.150.112.112:2025/hls/71/index.m3u8
海南卫视,http://180.165.1.43:9898/udp/239.45.1.81:5140
海南卫视,http://27.184.64.66:58888/rtp/239.254.201.125:6288
海南卫视,http://223.167.230.154:4022/rtp/239.45.1.81:5140
海南卫视,http://58.46.31.212:8188/udp/239.76.246.203:1234
海南卫视,http://218.8.87.96:4000/rtp/229.58.190.141:5000
海南卫视,http://171.213.217.33:8888/udp/239.93.0.80:5140
海南卫视,http://58.46.31.212:8188/udp/239.76.253.203:9000
海南卫视,http://117.86.51.21:8888/rtp/239.49.1.41:6000
海南卫视,http://42.92.195.234:10000/udp/239.255.30.99:8231
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
海南卫视,http://121.29.141.59:4022/rtp/239.253.93.155:6323
海南卫视,http://202.107.163.166:5555/udp/238.125.5.68:5140
海南卫视,http://111.162.205.19:8686/rtp/225.1.2.82:5002
海南卫视,http://111.43.126.240:9003/hls/53/index.m3u8
海南卫视,http://113.57.111.4:1111/tsfile/live/1031_1.m3u8
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8
海南卫视,http://106.59.3.70:55555/udp/239.200.201.159:8408
海南卫视,http://171.104.106.168:50112/udp/239.81.0.48:4056
海南卫视,http://8.138.7.223/tv/migu3.php?id=hinws
海南卫视,http://115.58.216.63:4000/rtp/225.1.4.195:1310
海南卫视,http://111.162.205.123:8686/rtp/225.1.2.82:5002
海南卫视,http://220.176.219.0:9000/udp/239.252.219.178:5140
海南卫视,http://222.95.175.5:58888/udp/239.49.8.83:8000
海南卫视,http://113.101.245.121:9988/udp/239.253.43.101:5146
海南卫视,http://113.101.245.121:9988/udp/239.253.43.35:5146
海南卫视,http://180.165.17.71:9898/udp/239.45.1.81:5140
海南卫视,http://221.198.169.245:8888/udp/225.1.2.82:5002
海南卫视,http://219.141.46.201:8188/udp/238.255.2.58:5999
海南卫视,http://114.104.183.153:8686/udp/238.1.79.49:4504
海南卫视,http://36.135.118.195:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://61.184.46.85:9901/tsfile/live/1018_1.m3u8?key=txiptv
海南卫视,http://111.29.9.33:6610/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
海南卫视,http://10.255.128.136/PLTV/88888888/224/3221225837/10000100000000060000000000382522_0.smil/index.m3u8?fmt=ts2hls
海南卫视,http://139.196.214.238/rtp/239.45.1.81:5140
海南卫视,http://139.129.231.228/rtp/239.21.2.14:5002
海南卫视,http://106.116.126.201:4022/rtp/239.254.201.125:6288
海南卫视,http://110.177.144.14:9003/hls/28/index.m3u8
海南卫视,http://114.95.208.163:8888/udp/239.45.1.81:5140
海南卫视,http://171.213.203.158:4000/rtp/239.11.0.193:5140
海南卫视,http://171.213.227.120:4000/rtp/239.11.0.193:5140
海南卫视,http://183.220.107.138:4022/rtp/239.11.0.193:5140
海南卫视,http://113.106.171.234:8899/rtp/239.20.0.155:2108
海南卫视,http://113.120.168.33:4022/udp/239.21.2.14:5002
海南卫视,http://144.255.31.115:6688/udp/239.21.2.14:5002
海南卫视,http://144.255.32.113:8288/udp/239.21.2.14:5002
海南卫视,http://144.255.32.180:8288/udp/239.21.2.14:5002
海南卫视,http://144.255.44.48:7788/udp/239.21.2.14:5002
海南卫视,http://111.127.156.228:51234/rtp/239.29.1.126:5000
海南卫视,http://36.49.53.247:8800/rtp/239.37.0.102:5540
海南卫视,http://106.116.243.172:9999/rtp/239.254.201.125:6288
海南卫视,http://27.184.65.181:58888/rtp/239.254.201.125:6288
海南卫视,http://119.84.193.28:7777/rtp/235.254.198.44:1452
海南卫视,http://106.5.78.198:4022/udp/239.252.219.178:5140
海南卫视,http://120.40.60.44:1000/rtp/239.61.2.42:8246
海南卫视,http://218.86.187.74:4022/rtp/238.255.2.58:5999
海南卫视,http://218.86.187.94:8188/rtp/238.255.2.58:5999
海南卫视,http://61.159.134.121:4022/rtp/238.255.2.58:5999
海南卫视,http://61.159.134.249:4022/rtp/238.255.2.58:5999
海南卫视,http://61.159.135.144:18000/rtp/238.255.2.58:5999
海南卫视,http://106.120.13.137:4022/rtp/225.1.8.158:8304
海南卫视,http://115.171.216.73:4000/rtp/225.1.8.158:8304
海南卫视,http://115.171.216.75:4000/rtp/225.1.8.158:8304
海南卫视,http://171.113.210.106:4022/rtp/239.69.1.151:10542
海南卫视,http://58.48.104.98:4022/rtp/239.69.1.151:10542
海南卫视,http://117.39.38.185:4022/rtp/239.112.205.50:5140
海南卫视,http://125.76.196.106:8899/rtp/239.112.205.50:5140
海南卫视,http://125.76.196.3:8899/rtp/239.112.205.50:5140
海南卫视,http://125.76.196.45:8899/rtp/239.112.205.50:5140
海南卫视,http://125.76.196.83:8899/rtp/239.112.205.50:5140
海南卫视,http://36.46.98.216:8025/rtp/239.112.205.50:5140
海南卫视,http://36.46.98.33:8025/rtp/239.112.205.50:5140
海南卫视,http://42.92.195.203:10000/udp/239.255.30.99:8231
海南卫视,http://117.86.50.212:8888/rtp/239.49.1.41:6000
海南卫视,http://49.77.104.23:8554/rtp/239.49.1.41:6000
海南卫视,http://116.235.57.12:4022/rtp/239.45.1.81:5140
海南卫视,http://180.154.61.39:4022/rtp/239.45.1.81:5140
海南卫视,http://180.165.12.90:4022/rtp/239.45.1.81:5140
海南卫视,http://180.165.18.57:4022/rtp/239.45.1.81:5140
海南卫视,http://180.165.2.27:9898/rtp/239.45.1.81:5140
海南卫视,http://180.165.26.251:4022/rtp/239.45.1.81:5140
海南卫视,http://223.167.230.34:4022/rtp/239.45.1.81:5140
海南卫视,http://223.167.245.215:8001/rtp/239.45.1.81:5140
海南卫视,http://112.66.69.103:8188/rtp/239.253.64.253:5140
海南卫视,http://112.66.78.35:8188/rtp/239.253.64.253:5140
海南卫视,http://223.198.241.28:4000/rtp/239.253.64.253:5140
海南卫视,http://114.100.195.148:4022/rtp/238.1.79.49:4504
海南卫视,http://114.107.44.18:8188/rtp/238.1.79.49:4504
海南卫视,http://183.162.104.68:8888/rtp/238.1.79.49:4504
海南卫视,http://1.195.206.55:8822/rtp/239.16.20.97:10970
海南卫视,http://222.218.122.56:8188/udp/239.81.0.48:4056
海南卫视,http://222.83.161.79:9003/udp/239.81.0.48:4056
海南卫视,http://106.59.2.89:55555/udp/239.200.201.159:8408
海南卫视,http://106.59.3.229:55555/udp/239.200.201.159:8408
海南卫视,http://220.167.170.202:4000/rtp/239.120.1.141:8904
海南卫视,http://123.174.106.183:8888/rtp/239.1.1.55:8055
海南卫视,http://175.15.58.252:4022/udp/239.76.253.203:9000
海南卫视,http://175.15.58.252:4022/udp/239.76.246.203:1234
海南卫视,http://175.8.180.171:7878/udp/239.76.253.203:9000
海南卫视,http://175.8.180.171:7878/udp/239.76.246.203:1234
海南卫视,http://58.46.31.42:8188/udp/239.76.253.203:9000
海南卫视,http://58.46.31.42:8188/udp/239.76.246.203:1234
海南卫视,http://222.82.206.236:8188/udp/238.125.5.68:5140
海南卫视,http://27.42.214.229:2222/udp/239.0.1.33:8304
海南卫视,http://58.253.171.216:8188/udp/239.0.1.33:8304
海南卫视,http://39.77.26.122:4002/rtp/239.253.254.179:8000
海南卫视,http://115.58.216.54:4000/rtp/225.1.4.195:1310
海南卫视,http://112.192.73.130:8484/rtp/239.0.0.100:5140
海南卫视,http://112.192.73.138:8484/rtp/239.0.0.100:5140
海南卫视,http://112.192.73.180:8484/rtp/239.0.0.100:5140
海南卫视,http://117.174.25.254:8188/rtp/239.0.0.100:5140
海南卫视,http://221.10.226.195:5000/rtp/239.0.0.100:5140
海南卫视,http://118.78.196.56:55555/rtp/226.0.2.212:9608
海南卫视,http://113.58.7.33:8188/rtp/239.254.96.179:7154
海南卫视,http://116.2.170.167:4010/rtp/232.0.0.26:1234
海南卫视,http://61.176.25.179:40001/rtp/232.0.0.26:1234
海南卫视,http://112.109.206.112:9999/rtp/239.255.40.23:8208
海南卫视,http://122.189.103.228:8010/rtp/228.0.0.165:7165
海南卫视,http://122.189.103.229:8888/rtp/228.0.0.165:7165
海南卫视,http://114.254.33.58:18888/rtp/239.3.1.45:8304
海南卫视,http://114.254.39.224:8888/rtp/239.3.1.45:8304
海南卫视,http://111.162.205.166:8686/rtp/225.1.2.82:5002
海南卫视,http://117.12.150.38:4022/rtp/225.1.2.82:5002
海南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEuBMjt2kLMD8fAO7QYER7Q%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/ott.mobaibox.com/PLTV/4/224/3221228139/index.m3u8
海南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8
海南卫视,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221226154/1.m3u8
海南卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226154/1.m3u8
海南卫视,http://[2409:8087:5e08:25::4]:6610/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
海南卫视,http://[2409:8087:5e08:25::4]:6610/000000001000/7899627377857656087/index.m3u8?channel-id=ystenlive&Contentid=7899627377857656087&livemode=1&stbId=3
海南卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226154/index.m3u8
海南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226574/1.m3u8
海南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226922/1.m3u8
河北卫视,http://106.53.99.30/tv/api.php?id=hebws
河北卫视,http://106.53.99.30/tv/hot.php?id=hbws
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8
河北卫视,http://60.174.40.117:85/tsfile/live/1035_1.m3u8?key=txiptv
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://221.2.148.205:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8
河北卫视,http://180.165.1.43:9898/rtp/239.45.1.44:5140
河北卫视,http://61.140.126.120:10000/udp/239.77.0.148:5146
河北卫视,http://113.119.26.200:58888/udp/239.77.1.214:5146
河北卫视,http://183.11.239.36:808/hls/54/index.m3u8
河北卫视,http://183.236.43.98:4013/udp/239.77.1.214:5146
河北卫视,http://59.35.185.47:8188/udp/239.77.1.214:5146
河北卫视,http://61.140.126.120:10000/udp/239.77.1.214:5146
河北卫视,http://144.255.81.58:8664/udp/239.21.1.168:5002
河北卫视,http://117.86.51.21:8888/rtp/239.49.8.188:6000
河北卫视,http://117.12.150.111:4022/rtp/225.1.2.27:5002
河北卫视,http://125.115.205.189:4023/udp/233.50.201.140:5140
河北卫视,http://222.218.122.23:8188/udp/239.81.0.94:4056
河北卫视,http://123.145.18.228:8001/udp/225.0.4.174:7980
河北卫视,http://221.205.206.45:9003/hls/29/index.m3u8
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8
河北卫视,http://223.198.240.174:4000/rtp/239.253.64.210:5140
河北卫视,http://123.145.18.228:8005/udp/225.0.4.174:7980
河北卫视,http://122.189.103.236:8010/rtp/228.0.0.168:7168
河北卫视,http://58.46.31.212:8188/udp/239.76.245.199:1234
河北卫视,http://218.241.192.50:8808/rtp/239.3.1.148:8072
河北卫视,http://114.246.181.35:4022/udp/239.3.1.148:8072
河北卫视,http://113.15.109.216:59901/tsfile/live/0117_1.m3u8
河北卫视,http://180.213.170.24:8188/rtp/239.5.1.82:5000
河北卫视,http://61.159.135.166:4022/rtp/238.255.2.77:5999
河北卫视,http://219.141.47.69:8188/udp/238.255.2.77:5999
河北卫视,http://115.171.216.24:4000/udp/225.1.8.76:8002
河北卫视,http://153.0.171.163:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://124.227.113.96:9901/tsfile/live/0140_1.m3u8
河北卫视,http://61.159.135.99:18000/rtp/238.255.2.77:5999
河北卫视,http://122.189.103.251:8888/rtp/228.0.0.168:7168
河北卫视,http://115.171.216.58:4000/udp/225.1.8.76:8002
河北卫视,http://171.104.106.168:50112/udp/239.81.0.94:4056
河北卫视,http://113.15.109.216:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://220.190.54.26:8188/udp/233.50.201.140:5140
河北卫视,http://58.46.31.212:8188/udp/239.76.252.199:9000
河北卫视,http://123.129.180.66:9902/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://106.86.155.27:20001/rtp/235.254.198.184:7980
河北卫视,http://1.180.2.93:9901/tsfile/live/0117_1.m3u8
河北卫视,http://114.107.46.94:8188/rtp/238.1.78.245:7832
河北卫视,http://180.165.1.43:9898/udp/239.45.1.44:5140
河北卫视,http://113.120.46.146:8123/udp/239.21.1.168:5002
河北卫视,http://171.213.148.5:8188/udp/239.93.0.132:5140
河北卫视,http://113.233.129.187:3154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://182.150.112.112:2025/hls/69/index.m3u8
河北卫视,http://223.167.230.154:4022/rtp/239.45.1.44:5140
河北卫视,http://218.8.87.96:4000/rtp/229.58.190.209:5000
河北卫视,http://171.213.217.33:8888/udp/239.93.0.132:5140
河北卫视,http://123.168.95.21:4000/udp/239.21.1.168:5002
河北卫视,http://42.92.195.234:10000/udp/239.255.30.85:8231
河北卫视,http://117.86.51.74:8888/rtp/239.49.8.188:6000
河北卫视,http://121.29.141.59:4022/rtp/239.253.92.154:6011
河北卫视,http://27.184.64.66:58888/rtp/239.254.200.174:6000
河北卫视,http://123.130.84.106:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.154.104.162:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0#http://223.167.230.154:4022/rtp/239.45.1.44:5140#http://125.76.196.193:8899/rtp/239.112.205.200:5140#http://106.116.243.231:9999/rtp/239.254.200.174:6000#http://144.255.32.239:8288/udp/239.21.1.168:5002#http://218.86.187.80:8188/rtp/238.255.2.77:5999#http://1.195.216.56:8822/rtp/239.16.20.88:10880#http://111.162.205.19:8686/rtp/225.1.2.27:5002#http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8#http://113.56.95.223:8889/rtp/228.0.0.168:7168
河北卫视,http://222.134.245.16:9901/tsfile/live/0117_1.m3u8
河北卫视,http://123.130.84.106:8154/tsfile/live/0117_1.m3u8
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.145.17.44:8005/udp/225.0.4.174:7980
河北卫视,http://111.14.181.15:9901/tsfile/live/0117_1.m3u8
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8
河北卫视,http://202.107.163.166:5555/udp/238.125.5.64:5140
河北卫视,http://111.162.205.19:8686/rtp/225.1.2.27:5002
河北卫视,http://111.14.181.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://111.43.126.240:9003/hls/56/index.m3u8
河北卫视,http://61.184.46.85:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8
河北卫视,http://61.176.24.78:40001/rtp/232.0.0.49:1234
河北卫视,http://116.128.242.83:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
河北卫视,http://1.24.190.98:10080/hls/78/index.m3u8
河北卫视,http://115.58.216.63:4000/rtp/225.1.4.123:1304
河北卫视,http://111.162.205.123:8686/rtp/225.1.2.27:5002
河北卫视,http://220.176.219.0:9000/udp/239.252.220.154:5140
河北卫视,http://222.95.175.5:58888/udp/239.49.8.114:8000
河北卫视,http://113.101.245.121:9988/udp/239.77.0.148:5146
河北卫视,http://113.101.245.121:9988/udp/239.77.1.214:5146
河北卫视,http://180.165.17.71:9898/udp/239.45.1.44:5140
河北卫视,http://221.198.169.245:8888/udp/225.1.2.27:5002
河北卫视,http://219.141.46.201:8188/udp/238.255.2.77:5999
河北卫视,http://114.104.183.153:8686/udp/238.1.78.245:7832
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8
河北卫视,http://202.168.168.50:5000/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://36.135.118.195:85/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://183.249.78.44:10800/newlive/live/hls/35/live.m3u8
河北卫视,http://61.184.46.85:9901/tsfile/live/1013_1.m3u8?key=txiptv
河北卫视,http://111.29.9.33:6610/000000001000/1000000002000017118/index.m3u8?channel-id=bestzb&Contentid=1000000002000017118&livemode=1&stbId=3
河北卫视,http://10.255.128.136/PLTV/88888888/224/3221226263/10000100000000060000000000801361_0.smil/index.m3u8?fmt=ts2hls
河北卫视,http://150.138.8.143/00/SNM/CHANNEL00000034/index.m3u8
河北卫视,http://139.129.231.228/rtp/239.21.1.168:5002
河北卫视,http://223.159.9.168:8099/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://106.116.126.201:4022/rtp/239.254.200.174:6000
河北卫视,http://58.58.111.222:808/hls/34/index.m3u8
河北卫视,http://58.62.235.86:10000/udp/239.77.1.60:5146
河北卫视,http://58.62.235.86:10000/udp/239.77.0.148:5146
河北卫视,http://110.177.144.14:9003/hls/29/index.m3u8
河北卫视,http://218.104.239.114:9901/tsfile/live/0117_1.m3u8
河北卫视,http://110.80.17.38:9999/tsfile/live/0117_1.m3u8
河北卫视,http://121.37.185.74:18180/TV00000000000000000045@HHZT
河北卫视,http://114.95.208.163:8888/udp/239.45.1.44:5140
河北卫视,http://171.213.203.158:4000/rtp/239.11.0.31:5140
河北卫视,http://171.213.227.120:4000/rtp/239.11.0.31:5140
河北卫视,http://183.220.107.138:4022/rtp/239.11.0.31:5140
河北卫视,http://113.106.171.234:8899/rtp/239.20.0.56:3176
河北卫视,http://113.119.26.179:58888/udp/239.77.1.214:5146
河北卫视,http://113.119.27.238:58888/udp/239.77.1.214:5146
河北卫视,http://116.21.205.101:8188/udp/239.77.1.214:5146
河北卫视,http://113.120.168.33:4022/udp/239.21.1.168:5002
河北卫视,http://144.255.31.115:6688/udp/239.21.1.168:5002
河北卫视,http://144.255.32.113:8288/udp/239.21.1.168:5002
河北卫视,http://144.255.32.180:8288/udp/239.21.1.168:5002
河北卫视,http://144.255.44.48:7788/udp/239.21.1.168:5002
河北卫视,http://111.127.156.228:51234/rtp/239.29.0.124:5000
河北卫视,http://106.116.243.172:9999/rtp/239.254.200.174:6000
河北卫视,http://27.184.65.181:58888/rtp/239.254.200.174:6000
河北卫视,http://119.84.193.28:7777/rtp/235.254.198.184:7980
河北卫视,http://106.5.78.198:4022/udp/239.252.220.154:5140
河北卫视,http://120.40.60.44:1000/rtp/239.61.2.57:8336
河北卫视,http://218.86.187.74:4022/rtp/238.255.2.77:5999
河北卫视,http://218.86.187.94:8188/rtp/238.255.2.77:5999
河北卫视,http://61.159.134.121:4022/rtp/238.255.2.77:5999
河北卫视,http://61.159.134.249:4022/rtp/238.255.2.77:5999
河北卫视,http://61.159.135.144:18000/rtp/238.255.2.77:5999
河北卫视,http://106.120.13.137:4022/udp/225.1.8.76:8002
河北卫视,http://115.171.216.73:4000/udp/225.1.8.76:8002
河北卫视,http://115.171.216.75:4000/udp/225.1.8.76:8002
河北卫视,http://171.113.210.106:4022/rtp/239.254.96.113:9616
河北卫视,http://58.48.104.98:4022/rtp/239.254.96.113:9616
河北卫视,http://117.39.38.185:4022/rtp/239.112.205.200:5140
河北卫视,http://125.76.196.106:8899/rtp/239.112.205.200:5140
河北卫视,http://125.76.196.3:8899/rtp/239.112.205.200:5140
河北卫视,http://125.76.196.45:8899/rtp/239.112.205.200:5140
河北卫视,http://125.76.196.83:8899/rtp/239.112.205.200:5140
河北卫视,http://36.46.98.216:8025/rtp/239.112.205.200:5140
河北卫视,http://36.46.98.33:8025/rtp/239.112.205.200:5140
河北卫视,http://42.92.195.203:10000/udp/239.255.30.85:8231
河北卫视,http://117.86.50.212:8888/rtp/239.49.8.188:6000
河北卫视,http://49.77.104.23:8554/rtp/239.49.8.188:6000
河北卫视,http://116.235.57.12:4022/rtp/239.45.1.44:5140
河北卫视,http://180.154.61.39:4022/rtp/239.45.1.44:5140
河北卫视,http://180.165.12.90:4022/rtp/239.45.1.44:5140
河北卫视,http://180.165.18.57:4022/rtp/239.45.1.44:5140
河北卫视,http://180.165.2.27:9898/rtp/239.45.1.44:5140
河北卫视,http://180.165.26.251:4022/rtp/239.45.1.44:5140
河北卫视,http://223.167.230.34:4022/rtp/239.45.1.44:5140
河北卫视,http://223.167.245.215:8001/rtp/239.45.1.44:5140
河北卫视,http://112.66.69.103:8188/rtp/239.253.64.210:5140
河北卫视,http://112.66.78.35:8188/rtp/239.253.64.210:5140
河北卫视,http://223.198.241.28:4000/rtp/239.253.64.210:5140
河北卫视,http://114.100.195.148:4022/rtp/238.1.78.245:7832
河北卫视,http://114.107.44.18:8188/rtp/238.1.78.245:7832
河北卫视,http://183.162.104.68:8888/rtp/238.1.78.245:7832
河北卫视,http://171.213.146.177:8188/udp/239.93.0.132:5140
河北卫视,http://171.213.149.222:8188/udp/239.93.0.132:5140
河北卫视,http://171.213.149.89:8188/udp/239.93.0.132:5140
河北卫视,http://171.213.153.201:8188/udp/239.93.0.132:5140
河北卫视,http://171.213.154.31:9100/udp/239.93.0.132:5140
河北卫视,http://171.213.155.131:8188/udp/239.93.0.132:5140
河北卫视,http://171.213.208.171:4022/udp/239.93.0.132:5140
河北卫视,http://171.213.208.211:4022/udp/239.93.0.132:5140
河北卫视,http://171.213.218.135:8800/udp/239.93.0.132:5140
河北卫视,http://171.213.238.254:8188/udp/239.93.0.132:5140
河北卫视,http://171.213.238.59:8188/udp/239.93.0.132:5140
河北卫视,http://171.213.241.157:8188/udp/239.93.0.132:5140
河北卫视,http://1.195.206.55:8822/rtp/239.16.20.88:10880
河北卫视,http://222.218.122.56:8188/udp/239.81.0.94:4056
河北卫视,http://222.83.161.79:9003/udp/239.81.0.94:4056
河北卫视,http://220.190.74.32:8888/udp/233.50.201.140:5140
河北卫视,http://220.167.170.202:4000/rtp/239.120.1.212:9300
河北卫视,http://123.174.106.183:8888/udp/239.1.1.48:8048
河北卫视,http://175.15.58.252:4022/udp/239.76.252.199:9000
河北卫视,http://175.15.58.252:4022/udp/239.76.245.199:1234
河北卫视,http://175.8.180.171:7878/udp/239.76.252.199:9000
河北卫视,http://175.8.180.171:7878/udp/239.76.245.199:1234
河北卫视,http://58.46.31.42:8188/udp/239.76.252.199:9000
河北卫视,http://58.46.31.42:8188/udp/239.76.245.199:1234
河北卫视,http://111.113.88.20:2000/rtp/239.121.4.76:8430
河北卫视,http://222.82.206.236:8188/udp/238.125.5.64:5140
河北卫视,http://27.42.214.229:2222/udp/239.0.1.243:8072
河北卫视,http://58.253.171.216:8188/udp/239.0.1.243:8072
河北卫视,http://39.77.26.122:4002/rtp/239.253.254.112:8000
河北卫视,http://115.58.216.54:4000/rtp/225.1.4.123:1304
河北卫视,http://123.145.21.224:8001/udp/225.0.4.174:7980
河北卫视,http://123.145.21.224:8005/udp/225.0.4.174:7980
河北卫视,http://123.145.22.168:8001/udp/225.0.4.174:7980
河北卫视,http://123.145.22.168:8005/udp/225.0.4.174:7980
河北卫视,http://123.145.22.25:8001/udp/225.0.4.174:7980
河北卫视,http://123.145.22.25:8005/udp/225.0.4.174:7980
河北卫视,http://112.192.73.130:8484/rtp/239.0.0.55:5140
河北卫视,http://112.192.73.138:8484/rtp/239.0.0.55:5140
河北卫视,http://112.192.73.180:8484/rtp/239.0.0.55:5140
河北卫视,http://117.174.25.254:8188/rtp/239.0.0.55:5140
河北卫视,http://221.10.226.195:5000/rtp/239.0.0.55:5140
河北卫视,http://118.78.196.56:55555/rtp/226.0.2.178:9336
河北卫视,http://113.58.7.33:8188/rtp/239.254.96.181:7072
河北卫视,http://116.2.170.167:4010/rtp/232.0.0.49:1234
河北卫视,http://61.176.25.179:40001/rtp/232.0.0.49:1234
河北卫视,http://112.109.206.112:9999/rtp/239.255.40.20:8208
河北卫视,http://122.189.103.228:8010/rtp/228.0.0.168:7168
河北卫视,http://122.189.103.229:8888/rtp/228.0.0.168:7168
河北卫视,http://114.254.33.58:18888/rtp/239.3.1.148:8072
河北卫视,http://114.254.39.224:8888/rtp/239.3.1.148:8072
河北卫视,http://111.162.205.166:8686/rtp/225.1.2.27:5002
河北卫视,http://117.12.150.38:4022/rtp/225.1.2.27:5002
河北卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225961/main.m3u8
河北卫视,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221226107/1.m3u8
河北卫视,http://[2409:8087:8:21::16]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226507/1.m3u8?
河北卫视,http://[2409:8087:8:21::16]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227014/1.m3u8?
河北卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226107/1.m3u8
河北卫视,http://[2409:8087:5e08:25::4]:6610/000000001000/1000000002000017118/index.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=3
河北卫视,http://[2409:8087:5e08:25::4]:6610/000000001000/5000000006000040016/index.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3
河北卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226107/index.m3u8
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://61.184.46.85:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://106.53.99.30/tv/migu.php?id=hnws
河南卫视,http://106.53.99.30/tv/api.php?id=henws
河南卫视,http://106.53.99.30/tv/hntv.php?id=hnws
河南卫视,http://106.53.99.30/tv/hot.php?id=hnws
河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8
河南卫视,http://180.165.1.43:9898/udp/239.45.0.3:5140
河南卫视,http://223.167.245.215:8001/rtp/239.45.0.3:5140
河南卫视,http://61.140.126.120:10000/udp/239.77.0.17:5146
